Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Thairo Estrada","SFG",150,0.04666667,0.24,0.19444444,0.25714286,0.30666667,0.33571429,0.64238096,0.07857143,0.33980583,13.814019221138489,-4.462607768106925,0.28255192385423905,78.30370156214103,16426
2023,"Kyle Schwarber","PHI",252,0.15873016,0.3452381,0.45977011,0.1884058,0.32539683,0.42995169,0.75534852,0.24154589,0.22429907,33.057257121712766,2.3525237797804714,0.32961544063356185,105.57608527404751,16478
2023,"Matt Chapman","TOR",112,0.08928571,0.23214286,0.38461538,0.30693069,0.375,0.51485149,0.88985149,0.2079208,0.38028169,19.562375792877674,5.915827640907765,0.3819749972649983,147.1956782232489,16505
2023,"Isiah Kiner-Falefa","NYY",89,0.12359551,0.17977528,0.6875,0.22972973,0.33707865,0.2972973,0.63437595,0.06756757,0.27118644,8.866611092550382,-1.977520921068564,0.29162044337626253,85.23631998219473,16512
2023,"Mauricio Dubon","HOU",117,0.05128205,0.1025641,0.5,0.32727273,0.36752137,0.49090909,0.85843046,0.16363636,0.34736842,19.211037165127877,4.955268113516455,0.36937150180849254,137.9174450293654,16530
2023,"Danny Jansen","TOR",86,0.08139535,0.18604651,0.4375,0.20512821,0.27906977,0.51282051,0.79189028,0.3076923,0.16363636,11.230587981611228,0.751988507777191,0.32890338617212633,110.41143417823618,16535
2023,"Ozzie Albies","ATL",133,0.03007519,0.13533835,0.22222222,0.390625,0.40601504,0.6171875,1.02320254,0.2265625,0.4245283,28.825348662035523,12.620072731571257,0.43262882609116404,173.75061807748634,16556
2023,"Connor Joe","PIT",193,0.11398964,0.20725389,0.55,0.26506024,0.36458333,0.45180723,0.81639056,0.18674699,0.32231405,29.554308033631823,6.038381307469391,0.35604723542928696,122.42869818061281,16572
2023,"Yandy Diaz","TBR",139,0.11510791,0.15827338,0.72727273,0.3553719,0.43165468,0.66942149,1.10107617,0.31404959,0.36666667,33.26495333533462,16.32861232530053,0.4598224874880674,204.33287143951512,16578
2023,"Jonah Heim","TEX",91,0.07692308,0.15384615,0.5,0.3253012,0.37362637,0.48192771,0.85555408,0.15662651,0.36764706,14.824735368402143,3.7369149949265905,0.36782096244476653,133.57252560583856,16930
2023,"Lane Thomas","WSN",192,0.06770833,0.171875,0.39393939,0.33146067,0.375,0.57303371,0.94803371,0.24157304,0.3649635,36.53791798026283,13.143835434028698,0.40080417816837627,153.44178607883458,16939
2023,"Gleyber Torres","NYY",128,0.1328125,0.15625,0.85,0.27777778,0.375,0.5462963,0.9212963,0.26851852,0.26829268,23.119867482292715,7.523812451469962,0.3891512928530574,152.83552217701322,16997
2023,"Edmundo Sosa","PHI",124,0.02419355,0.26612903,0.09090909,0.26724138,0.30894309,0.48275862,0.79170171,0.21551724,0.32467532,17.12841992341134,2.0197416123017997,0.33798732311745,111.18848953716206,17022
2023,"Alex Verdugo","BOS",161,0.0931677,0.16770186,0.55555556,0.21985816,0.31055901,0.29787234,0.60843135,0.07801418,0.26315789,14.15088545532226,-5.466027513134484,0.27749499919251625,67.19975433600696,17027
2023,"Ramon Laureano","2 Tms",138,0.07246377,0.26086957,0.27777778,0.26984127,0.33333333,0.46031746,0.79365079,0.19047619,0.35632184,19.466013462165947,2.6515166320601633,0.34151009113892267,121.19980241857226,17128
2023,"Jorge Mateo","BAL",138,0.06521739,0.16666667,0.39130435,0.27559055,0.32846715,0.41732283,0.74578998,0.14173228,0.31683168,17.487350094418325,0.672853264312541,0.32424557034986734,108.0867505476245,17273
2023,"Willi Castro","MIN",129,0.08527132,0.20155039,0.42307692,0.23684211,0.3203125,0.31578947,0.63610197,0.07894736,0.29885057,12.53618080709143,-3.181718403659626,0.2886762470006943,82.42672389106687,17338
2023,"Rafael Devers","BOS",188,0.05851064,0.19680851,0.2972973,0.27325581,0.33510638,0.48837209,0.82347847,0.21511628,0.3015873,28.115812352516045,5.209106525995125,0.3517378466652039,118.65790613872839,17350
2023,"Jose Siri","TBR",93,0.03225806,0.39784946,0.08108108,0.19767442,0.21978022,0.41860465,0.63838487,0.22093023,0.26086957,7.233398166394171,-4.098110566937986,0.2653152824758173,69.51879004365388,17452
